,DialogueID,Turn-N,Speaker,Talk,Talk-N,Sp-Act,Text,Mode,Topic,Polarity,Act,Key,Value
1343,07,32,B,frag,59,refer,"
",decl,,positive,anonym,type,letter
1344,07,32,B,frag,59,refer,"
",decl,,positive,punc,type,stop
1345,07,33,A,frag,60,reqInfo,"
and your initial ",query,name,positive,punc,type,query
1346,07,34,B,decl,61,answer-state,"
it's ",decl,,positive,anonym,type,letter
1347,07,34,B,decl,61,answer-state,"
it's ",decl,,positive,anonym,type,alpha
1348,07,34,B,decl,61,answer-state,"
it's ",decl,,positive,anonym,type,letter
1349,07,34,B,decl,61,answer-state,"
it's ",decl,,positive,anonym,type,alpha
1350,07,34,B,decl,61,answer-state,"
it's ",decl,,positive,punc,type,stop
1351,07,35,A,frag,62,reqInfo,"
and your title ",query,name,positive,punc,type,query
1352,07,36,B,frag,63,answer-refer,"
Mr ",decl,,positive,punc,type,stop
1353,07,36,B,decl,64,elab-state,"
it's not for me ",decl,,negative,punc,type,stop
1354,07,36,B,decl,65,state-abandon,"
i didn't ",interruption,,negative,vocal,content,laughter
1355,07,36,B,decl,65,state-abandon,"
i didn't ",interruption,,negative,punc,type,incomplete
1356,07,37,A,frag,66,acknowledge,"
",,,positive,vocal,content,laughter
1357,07,38,B,frag,67,uninterpretable,"
",,,positive,unclear,length,9 syllables
1358,07,39,A,frag,68,refer,"
91 pounds exactly ",decl,fare-enum,positive,punc,type,stop
1359,07,40,B,dm,69,expressSurprise,"
oh right ",tag-decl,,positive,punc,type,stop
1360,07,40,B,decl,70,state,"
that's gone up then ",decl,,positive,punc,type,stop
1361,07,40,B,q-yn,71,reqInfo,"
",closed-query,,positive,pause,,
1362,07,40,B,q-yn,71,reqInfo,"
",closed-query,,positive,punc,type,query
1363,07,40,B,decl,72,stateReason,"
cos it's normal 88 ",reason-decl,,positive,punc,type,stop
1364,07,41,A,frag,73,answer-state-abandon,"
they wen... ",abandon,,positive,punc,type,incomplete
1365,07,41,A,decl,74,elab,"
the price... the price increased from 27th of September ",decl-disflu,month-date,positive,punc,type,stop
1366,07,41,A,dm,75,init,"
",,,,overlap,type,start
1367,07,41,A,dm,75,init,"
",,,,punc,type,level
1368,07,41,A,yes,76,acknowledge,"
yes ",,,,punc,type,stop
1369,07,42,B,dm,77,acknowledge,"
right ",,,,punc,type,stop
1370,07,42,B,dm,78,acknowledge,"
aha ",,,,overlap,type,end
1371,07,42,B,dm,78,acknowledge,"
aha ",,,,punc,type,stop
1372,07,43,A,frag,79,reqInfo,"
and your contact telephone number ",query,telephone-number,positive,punc,type,query
1373,07,44,B,frag,80,answer-state,"
is 0 1 9 8 0 ",frag,enum,positive,punc,type,level
1374,07,45,A,dm,81,acknowledge,"
aha ",,,,punc,type,stop
1375,07,46,B,frag,82,refer,"
9 1 5 ",decl,enum,positive,pause,,
1376,07,46,B,frag,82,refer,"
9 1 5 ",decl,enum,positive,punc,type,stop
1377,07,47,A,dm,83,init,"
now ",,,,punc,type,level
1378,07,47,A,decl,84,state,"
it's a full refund less 5 pounds if you have to cancel this ticket ",constrain-condition-decl,fare-refund-journey-enum-cancel,positive,punc,type,stop
1379,07,48,B,dm,85,acknowledge,"
right ",,,,punc,type,stop
1380,07,49,A,decl,86,stateCondition,"
and if you miss a service that i have booked you on ",exists-condition-frag,booking-miss,positive,punc,type,level
1381,07,49,A,decl,87,expressPossibility,"
you are able to get the next available one ",poss2-decl,availability-number,positive,punc,type,stop
1382,07,50,B,dm,88,acknowledge,"
right ",,,,punc,type,stop
1383,07,50,B,dm,89,approve,"
fine ",,,,punc,type,stop
1384,07,51,A,frag,90,reqInfo,"
and your postcode to where the credit card is registered to ",query,creditcard-address,positive,punc,type,query
1385,07,52,B,decl,91,answer-state,"
it's ",decl,enum,positive,anonym,type,letter
1386,07,52,B,decl,91,answer-state,"
it's ",decl,enum,positive,anonym,type,letter
1387,07,52,B,decl,91,answer-state,"
it's ",decl,enum,positive,pause,,
1388,07,52,B,decl,91,answer-state,"
it's ",decl,enum,positive,anonym,type,letter
1389,07,52,B,decl,91,answer-state,"
it's ",decl,enum,positive,anonym,type,letter
1390,07,52,B,decl,91,answer-state,"
it's ",decl,enum,positive,punc,type,stop
1391,07,53,A,imp,92,direct,"
and confirm that address for me please ",request-decl,confirm-address,positive,punc,type,stop
1392,07,54,B,dm,93,hesitate,"
er
",,,,,,
1393,07,54,B,frag,94,refer,"
79 ",frag,enum-address,positive,anonym,type,street
1394,07,54,B,frag,94,refer,"
79 ",frag,enum-address,positive,punc,type,level
1395,07,54,B,frag,95,refer,"
Coxhoe ",frag,,positive,punc,type,level
1396,07,54,B,frag,96,refer,"
Wolverhampton ",decl,location,positive,punc,type,stop
1397,07,55,A,dm,97,init,"
now ",,,,punc,type,level
1398,07,55,A,decl,98,predict,"
that's where the ticket will be posted out to ",predict-decl,journey,positive,punc,type,stop
1399,07,56,B,decl,99,approve,"
that's great ",decl,,positive,punc,type,stop
1400,07,57,A,q-wh,100,reqInfo,"
",open-query,creditcard,positive,pause,,
1401,07,57,A,q-wh,100,reqInfo,"
",open-query,creditcard,positive,punc,type,query
1402,07,58,B,decl,101,answer-state,"
it's Visa ",decl,creditcard,positive,punc,type,stop
1403,07,59,A,decl,102,direct-refer,"
",request-decl,number-creditcard,positive,pause,length,5s
1404,07,59,A,decl,102,direct-refer,"
",request-decl,number-creditcard,positive,punc,type,stop
1405,07,60,B,decl,103,state,"
it's 1 1 double 9 ",frag,enum,positive,punc,type,level
1406,07,61,A,frag,104,echo-refer,"
1 1 double 9 ",frag,enum,positive,punc,type,level
1407,07,62,B,frag,105,refer,"
5 0 double 5 ",frag,enum,positive,punc,type,level
1408,07,63,A,frag,106,echo-refer,"
5 0 double 5 ",frag,enum,positive,punc,type,level
1409,07,64,B,frag,107,refer,"
0 800 ",frag,enum,positive,punc,type,level
1410,07,65,A,frag,108,echo-refer,"
0 800 ",frag,enum,positive,punc,type,level
1411,07,66,B,frag,109,refer,"
1 1 6 9 ",decl,enum,positive,punc,type,stop
1412,07,67,A,frag,110,echo-refer,"
1 1 6 9 ",decl,enum,positive,punc,type,stop
1413,07,67,A,frag,111,reqInfo,"
and the expiry date ",query,creditcard,positive,punc,type,query
1414,07,68,B,decl,112,answer-state,"
it's 0 of 2000 ",decl,enum,positive,punc,type,stop
1415,07,69,A,dm,113,init,"
now ",,,,punc,type,level
1416,07,69,A,decl,114,predict,"
91 pounds will be debited from that account ",predict-decl,booking-fare-enum,positive,backchannel,content,right
1417,07,69,A,decl,114,predict,"
91 pounds will be debited from that account ",predict-decl,booking-fare-enum,positive,punc,type,stop
1418,07,69,A,decl,115,state,"
and this is the reference number the ticket has been booked under ",decl,booking-number-journey,positive,punc,type,stop
1419,07,70,B,dm,116,acknowledge,"
right ",,,,punc,type,stop
1420,07,71,A,frag,117,refer,"
5 1 1 ",frag,enum,positive,punc,type,level
1421,07,72,B,frag,118,echo-refer,"
5 1 1 ",frag,enum,positive,punc,type,level
1422,07,73,A,frag,119,refer,"
",frag,,positive,anonym,type,letter
1423,07,73,A,frag,119,refer,"
",frag,,positive,anonym,type,alpha
1424,07,73,A,frag,119,refer,"
",frag,,positive,anonym,type,letter
1425,07,73,A,frag,119,refer,"
",frag,,positive,anonym,type,alpha
1426,07,73,A,frag,119,refer,"
",frag,,positive,punc,type,level
1427,07,74,B,yes,120,acknowledge,"
yes ",,,,punc,type,stop
1428,07,75,A,decl,121,refer,"
the number 1 ",frag,number,positive,punc,type,level
1429,07,75,A,frag,122,refer,"
",frag,,positive,anonym,type,letter
1430,07,75,A,frag,122,refer,"
",frag,,positive,anonym,type,alpha
1431,07,75,A,frag,122,refer,"
",frag,,positive,punc,type,level
1432,07,76,B,yes,123,acknowledge,"
yes ",,,,punc,type,stop
1433,07,77,A,frag,124,refer,"
",decl,,positive,anonym,type,letter
1434,07,77,A,frag,124,refer,"
",decl,,positive,anonym,type,alpha
1435,07,77,A,frag,124,refer,"
",decl,,positive,punc,type,stop
1436,07,78,B,dm,125,acknowledge,"
right ",,,,punc,type,stop
1437,07,78,B,decl,126,approve,"
that's fine ",reassurance-decl,,positive,punc,type,stop
1438,07,79,A,decl,127,predict,"
and the ticket will be posted out in the first class post to you ",predict-decl,journey,positive,punc,type,stop
1439,07,79,A,dm,128,reqConfirm,"
ok now ",query,,,punc,type,query
1440,07,80,B,dm,129,confirm-acknowledge,"
right ",,,,punc,type,stop
1441,07,80,B,decl,130,approve,"
that's great ",decl,,positive,punc,type,stop
1442,07,81,A,dm,131,init,"
so ",,,,punc,type,level
1443,07,81,A,frag,132,thank,"
thank you for calling ",thank-intro,,,punc,type,stop
1444,07,82,B,frag,133,thank,"
thank you very much then ",thank-decl,,positive,punc,type,stop
1445,07,83,A,frag,134,bye,"
",farewell-closing,,,overlap,type,start
1446,07,83,A,frag,134,bye,"
",farewell-closing,,,punc,type,stop
1447,07,84,B,frag,135,bye,"
bye bye ",farewell-closing,,,overlap,type,end
1448,07,84,B,frag,135,bye,"
bye bye ",farewell-closing,,,punc,type,stop
1449,08,1,A,frag,1,greet,"
good afternoon ",greet-opening,,,punc,type,stop
1450,08,1,A,frag,2,refer,"
Virgin Trainlines ",frag,,positive,punc,type,level
1451,08,1,A,frag,3,identifySelf,"
Sandra speaking ",intro-partial-decl,,positive,punc,type,stop
1452,08,1,A,q-wh,4,reqDirect,"
for which journey do you wish to purchase a ticket ",preference2-open-query,journey,positive,punc,type,query
1453,08,2,B,dm,5,hesitate,"
er
",,,,,,
1454,08,2,B,frag,6,direct-refer,"
from Nuneaton to Euston ",partial-decl,location-to-from,positive,punc,type,stop
1455,08,3,A,q-yn,7,reqInfo,"
",closed-query,creditcard,positive,pause,length,3s
1456,08,3,A,q-yn,7,reqInfo,"
",closed-query,creditcard,positive,pause,,
1457,08,3,A,q-yn,7,reqInfo,"
",closed-query,creditcard,positive,punc,type,query
1458,08,4,B,dm,8,pardon,"
pardon ",regret,,,punc,type,query
1459,08,5,A,q-yn,9,reqInfo,"
do you hold a current debit or credit card ",alternative-closed-query,creditcard,positive,punc,type,query
1460,08,6,B,yes,10,answer-acknowledge,"
yes ",,,,punc,type,stop
1461,08,7,A,q-yn,11,reqInfo,"
",closed-query,railcard,positive,pause,length,7s
1462,08,7,A,q-yn,11,reqInfo,"
",closed-query,railcard,positive,punc,type,query
1463,08,8,B,no,12,answer-negate,"
no ",,,,punc,type,stop
1464,08,9,A,q-wh,13,reqInfo,"
and how many people's travelling ",query-open-query,number-journey,positive,punc,type,query
1465,08,10,B,frag,14,answer-refer,"
just myself ",decl,,positive,punc,type,stop
1466,08,11,A,q-wh,15,reqDirect,"
and what date would you like to travel out ",preference2-open-query,journey-date,positive,punc,type,query
1467,08,12,B,dm,16,hesitate,"
er
",,,,,,
1468,08,12,B,frag,17,direct-refer,"
tomorrow ",request-decl,day,positive,pause,,
1469,08,12,B,frag,17,direct-refer,"
tomorrow ",request-decl,day,positive,punc,type,stop
1470,08,13,A,dm,18,acknowledge,"
",,,,pause,,
1471,08,13,A,dm,18,acknowledge,"
",,,,punc,type,stop
1472,08,13,A,decl,19,hold,"
if you just bear with me a moment ",hold-condition-decl,,positive,punc,type,stop
1473,08,13,A,address,20,refer,"
Sir
",,,,,,
1474,08,13,A,frag,21,reqInfo,"
",open-query,time-location-journey-from-day,positive,pause,length,3s
1475,08,13,A,frag,21,reqInfo,"
",open-query,time-location-journey-from-day,positive,punc,type,query
1476,08,14,B,dm,22,hesitate,"
erm
",,,,,,
1477,08,14,B,frag,23,answer-refer,"
early morning ",decl,time,positive,punc,type,stop
1478,08,14,B,dm,24,hesitate,"
er
",,,,,,
1479,08,14,B,decl,25,state,"
i'm unfortunately i haven't got a copy of the a current copy of the timetable with me ",report-exists-constrain-decl,,positive,punc,type,stop
1480,08,14,B,dm,26,init,"
so ",,,,punc,type,level
1481,08,14,B,decl,27,expressAwareness,"
i know there used to be one about quarter to about 7 o'clock ",report-awareness-decl,number-location-time-enum,positive,punc,type,stop
1482,08,14,B,q-yn,28,reqInfo,"
is there ",tag-exists-closed-query,location,positive,punc,type,query
1483,08,14,B,frag,29,reqInfo,"
",partial-query,time,positive,pause,,
1484,08,14,B,frag,29,reqInfo,"
",partial-query,time,positive,punc,type,query
1485,08,15,A,frag,30,hold,"
",benefit-decl,verify,positive,pause,length,10s
1486,08,15,A,frag,30,hold,"
",benefit-decl,verify,positive,punc,type,stop
1487,08,15,A,frag,31,refer,"
",decl,,positive,pause,length,3s
1488,08,15,A,frag,31,refer,"
",decl,,positive,punc,type,stop
1489,08,15,A,frag,32,reqConfirm,"
arriving at 8:30 ",query,time-arrival,positive,punc,type,query
1490,08,16,B,yes,33,confirm-acknowledge,"
er yes ",,,,punc,type,stop
1491,08,17,A,q-wh,34,reqInfo,"
and when is it you're returning ",open-query,time-return,positive,punc,type,query
1492,08,18,B,dm,35,init,"
well ",,,,punc,type,level
1493,08,18,B,decl,36,answer-predict,"
it will be later that day ",predict-decl,time-day,positive,punc,type,stop
1494,08,18,B,decl,37,elab-expressNonAwareness,"
but i don't know the precise time ",report-nonawareness-constrain-decl,time,negative,punc,type,stop
1495,08,19,A,decl,38,reqConfirm,"
so you prefer to leave that open ",preference2-query,fare-departure,positive,punc,type,query
1496,08,20,B,yes,39,confirm-accept,"
yes please ",request,,,punc,type,stop
1497,08,21,A,q-yn,40,reqInfo,"
and is it standard class ",closed-query,,positive,punc,type,query
1498,08,22,B,yes,41,answer-acknowledge,"
yes ",,,,punc,type,stop
1499,08,23,A,dm,42,init,"
now ",,,,punc,type,level
1500,08,23,A,decl,43,stateIntent-hold,"
i'm just going to check to see what's your cheapest fare available to you ",intent-report-hold-decl,fare-availability-verify,positive,punc,type,stop
1501,08,23,A,dm,44,init,"
",,,,pause,length,18s
1502,08,23,A,dm,44,init,"
",,,,punc,type,level
1503,08,23,A,decl,45,predict,"
you'll be able to get the Virgin Value Business at 45 pounds ",predict-decl,fare-enum,positive,punc,type,stop
1504,08,24,B,yes,46,acknowledge,"
yes ",,,,punc,type,stop
1505,08,25,A,dm,47,init,"
now ",,,,punc,type,level
1506,08,25,A,frag,48,refer,"
with that ticket ",partial-frag,journey,positive,punc,type,level
1507,08,25,A,decl,49,stateConstraint,"
you must travel out on the time specified ",constrain-decl,journey-time,positive,punc,type,stop
1508,08,25,A,decl,50,state,"
but you're able to return on any train of your choice ",poss2-decl,,positive,punc,type,stop
1509,08,26,B,dm,51,acknowledge,"
ok ",tag,,,punc,type,stop
1510,08,26,B,yes,52,acknowledge,"
yes ",,,,punc,type,stop
1511,08,27,A,q-yn,53,reqDirect,"
and ",alternative-preference2-closed-query,seat,positive,pause,,
1512,08,27,A,q-yn,53,reqDirect,"
and ",alternative-preference2-closed-query,seat,positive,punc,type,query
1513,08,28,B,frag,54,direct-refer,"
non-smoking please ",request-decl,seat,positive,punc,type,stop
1514,08,29,A,q-yn,55,reqInfo,"
",exists-closed,booking-location-seat,positive,pause,length,4s
1515,08,29,A,q-yn,55,reqInfo,"
",exists-closed,booking-location-seat,positive,punc,type,query
1516,08,30,B,dm,56,hesitate,"
erm
",,,,,,
1517,08,30,B,frag,57,answer-refer,"
sort of facing or with my back to the direction of movement ",alternative-decl,seat,positive,punc,type,stop
1518,08,31,A,decl,58,stateIntent-hold,"
",intent-report-hold-decl,,positive,pause,,
1519,08,31,A,decl,58,stateIntent-hold,"
",intent-report-hold-decl,,positive,punc,type,stop
1520,08,31,A,dm,59,init,"
",,,,pause,length,17s
1521,08,31,A,dm,59,init,"
",,,,punc,type,level
1522,08,31,A,decl,60,predict,"
you'll be travelling in coach ",decl,journey,positive,anonym,type,letter
1523,08,31,A,decl,60,predict,"
you'll be travelling in coach ",decl,journey,positive,anonym,type,alpha
1524,08,31,A,decl,60,predict,"
you'll be travelling in coach ",decl,journey,positive,punc,type,stop
1525,08,31,A,frag,61,refer,"
seat number 33 ",partial-decl,number,positive,punc,type,stop
1526,08,31,A,decl,62,state,"
and that's a forward facing seat in non-smoking ",decl,seat,positive,punc,type,stop
1527,08,31,A,frag,63,refer-abandon,"
",interruption,,positive,overlap,type,start
1528,08,31,A,frag,63,refer-abandon,"
",interruption,,positive,punc,type,incomplete
1529,08,32,B,dm,64,exclaim,"
oh
",,,,,,
1530,08,32,B,decl,65,reqInfo,"
you ",query,seat,positive,overlap,type,end
1531,08,32,B,decl,65,reqInfo,"
you ",query,seat,positive,punc,type,query
1532,08,33,A,decl,66,reqConfirm,"
",query,journey,positive,pause,,
1533,08,33,A,decl,66,reqConfirm,"
",query,journey,positive,punc,type,query
1534,08,34,B,dm,67,pardon,"
sorry ",regret,,,punc,type,stop
1535,08,34,B,yes,68,confirm-acknowledge,"
yes ",,,,punc,type,stop
1536,08,34,B,dm,69,apologise,"
sorry ",regret,,,punc,type,stop
1537,08,34,B,frag,70,direct-refer,"
rear facing if you have it please ",request-condition-decl,seat,positive,punc,type,stop
1538,08,35,A,decl,71,state,"
",frag,,positive,pause,length,5s
1539,08,35,A,decl,71,state,"
",frag,,positive,anonym,type,letter
1540,08,35,A,decl,71,state,"
",frag,,positive,anonym,type,alpha
1541,08,35,A,decl,71,state,"
",frag,,positive,punc,type,level
1542,08,35,A,frag,72,refer,"
seat number 15 ",partial-decl,number,positive,backchannel,content,right
1543,08,35,A,frag,72,refer,"
seat number 15 ",partial-decl,number,positive,punc,type,stop
1544,08,35,A,decl,73,state,"
and that's backward travel ",decl,journey,positive,punc,type,stop
1545,08,35,A,decl,74,state,"
that's travelling tomorrow from Nuneaton to Euston on the 7:13 train in the morning ",decl,location-to-journey-time-from-enum-day,positive,backchannel,content,right
1546,08,35,A,decl,74,state,"
that's travelling tomorrow from Nuneaton to Euston on the 7:13 train in the morning ",decl,location-to-journey-time-from-enum-day,positive,punc,type,stop
1547,08,35,A,frag,75,state,"
and to return at any time ",decl,time,positive,punc,type,stop
1548,08,36,B,dm,76,acknowledge,"
ok ",tag,,,punc,type,stop
1549,08,37,A,frag,77,reqInfo,"
and your surname ",query,name,positive,punc,type,query
1550,08,38,B,frag,78,answer-refer,"
",decl,,positive,anonym,type,name
1551,08,38,B,frag,78,answer-refer,"
",decl,,positive,punc,type,stop
1552,08,38,B,frag,79,elab-refer,"
",decl,,positive,anonym,type,letter
1553,08,38,B,frag,79,elab-refer,"
",decl,,positive,anonym,type,letter
1554,08,38,B,frag,79,elab-refer,"
",decl,,positive,anonym,type,letter
1555,08,38,B,frag,79,elab-refer,"
",decl,,positive,punc,type,stop
1556,08,39,A,frag,80,reqInfo,"
and your initial ",query,name,positive,punc,type,query
1557,08,40,B,frag,81,answer-refer,"
",decl,,positive,anonym,type,letter
1558,08,40,B,frag,81,answer-refer,"
",decl,,positive,punc,type,stop
1559,08,41,A,frag,82,reqInfo,"
",query,creditcard-address,positive,pause,,
1560,08,41,A,frag,82,reqInfo,"
",query,creditcard-address,positive,punc,type,query
1561,08,42,B,dm,83,hesitate,"
er
",,,,,,
1562,08,42,B,decl,84,answer-state,"
it's a corporate ",decl,,positive,punc,type,stop
