Key,Value
data_11_dialogue_101_turn_0_frag_topic,from
data_11_dialogue_101_turn_0_frag_mode,deixis
data_11_dialogue_101_turn_0_frag_text,"
from "
data_11_dialogue_101_turn_0_frag_0_pause_text,
data_11_dialogue_102_turn_n,103
data_11_dialogue_102_turn_speaker,A
data_11_dialogue_102_turn_0_q-wh_n,189
data_11_dialogue_102_turn_0_q-wh_sp-act,reqDirect
data_11_dialogue_102_turn_0_q-wh_polarity,positive
data_11_dialogue_102_turn_0_q-wh_topic,preference-time
data_11_dialogue_102_turn_0_q-wh_mode,open
data_11_dialogue_102_turn_0_q-wh_0_pause_text,
data_11_dialogue_103_turn_n,104
data_11_dialogue_103_turn_speaker,B
data_11_dialogue_103_turn_0_decl_n,190
data_11_dialogue_103_turn_0_decl_sp-act,reqInfo
data_11_dialogue_103_turn_0_decl_polarity,positive
data_11_dialogue_103_turn_0_decl_topic,
data_11_dialogue_103_turn_0_decl_mode,poss1-condition
data_11_dialogue_103_turn_0_decl_text,"
if i can do it "
data_11_dialogue_103_turn_0_decl_0_pause_text,
data_11_dialogue_103_turn_1_q-wh_n,191
data_11_dialogue_103_turn_1_q-wh_sp-act,reqInfo
data_11_dialogue_103_turn_1_q-wh_polarity,positive
data_11_dialogue_103_turn_1_q-wh_topic,enum-number
data_11_dialogue_103_turn_1_q-wh_mode,open
data_11_dialogue_103_turn_1_q-wh_text,"
erm "
data_11_dialogue_103_turn_1_q-wh_0_pause_length,3s
data_11_dialogue_103_turn_1_q-wh_0_pause_text,
data_11_dialogue_104_turn_n,105
data_11_dialogue_104_turn_speaker,A
data_11_dialogue_104_turn_0_dm_n,192
data_11_dialogue_104_turn_0_dm_sp-act,init
data_11_dialogue_104_turn_0_dm_0_pause_length,6s
data_11_dialogue_104_turn_0_dm_0_pause_text,
data_11_dialogue_104_turn_1_decl_n,193
data_11_dialogue_104_turn_1_decl_sp-act,inform
data_11_dialogue_104_turn_1_decl_polarity,positive
data_11_dialogue_104_turn_1_decl_topic,fare
data_11_dialogue_104_turn_1_decl_mode,closure
data_11_dialogue_104_turn_1_decl_text,"
the fare's going to be 30 pounds 70
"
data_11_dialogue_105_turn_n,106
data_11_dialogue_105_turn_speaker,B
data_11_dialogue_105_turn_0_yes_n,194
data_11_dialogue_105_turn_0_yes_sp-act,ackn
data_11_dialogue_105_turn_0_yes_text,"
yeah
"
data_11_dialogue_106_turn_n,107
data_11_dialogue_106_turn_speaker,A
data_11_dialogue_106_turn_0_dm_n,195
data_11_dialogue_106_turn_0_dm_sp-act,init
data_11_dialogue_106_turn_0_dm_0_pause_text,
data_11_dialogue_106_turn_1_q-wh_n,196
data_11_dialogue_106_turn_1_q-wh_sp-act,reqDirect
data_11_dialogue_106_turn_1_q-wh_polarity,positive
data_11_dialogue_106_turn_1_q-wh_topic,preference-time-name
data_11_dialogue_106_turn_1_q-wh_mode,open
data_11_dialogue_106_turn_1_q-wh_text,"
what time around did you initially want to get
"
data_11_dialogue_107_turn_n,108
data_11_dialogue_107_turn_speaker,B
data_11_dialogue_107_turn_0_frag_n,197
data_11_dialogue_107_turn_0_frag_sp-act,confirm
data_11_dialogue_107_turn_0_frag_polarity,positive
data_11_dialogue_107_turn_0_frag_topic,
data_11_dialogue_107_turn_0_frag_mode,closure
data_11_dialogue_107_turn_0_frag_text,"
going out
"
data_11_dialogue_108_turn_n,109
data_11_dialogue_108_turn_speaker,A
data_11_dialogue_108_turn_0_yes_n,198
data_11_dialogue_108_turn_0_yes_sp-act,ackn
data_11_dialogue_108_turn_0_yes_text,"
yes
"
data_11_dialogue_109_turn_n,110
data_11_dialogue_109_turn_speaker,B
data_11_dialogue_109_turn_0_q-yn_n,199
data_11_dialogue_109_turn_0_q-yn_sp-act,reqInfo
data_11_dialogue_109_turn_0_q-yn_polarity,positive
data_11_dialogue_109_turn_0_q-yn_topic,enum-number
data_11_dialogue_109_turn_0_q-yn_mode,closed-exists
data_11_dialogue_109_turn_0_q-yn_text,"
erm is there a one is there a train before the 20 13
"
data_11_dialogue_110_turn_n,111
data_11_dialogue_110_turn_speaker,A
data_11_dialogue_110_turn_0_frag_n,200
data_11_dialogue_110_turn_0_frag_sp-act,answ
data_11_dialogue_110_turn_0_frag_polarity,positive
data_11_dialogue_110_turn_0_frag_topic,time-arrival
data_11_dialogue_110_turn_0_frag_mode,alternative-closure
data_11_dialogue_110_turn_0_frag_0_pause_length,10s
data_11_dialogue_110_turn_0_frag_0_pause_text,
data_11_dialogue_110_turn_0_frag_1_pause_length,3s
data_11_dialogue_110_turn_0_frag_1_pause_text,
data_11_dialogue_111_turn_n,112
data_11_dialogue_111_turn_speaker,B
data_11_dialogue_111_turn_0_frag_n,201
data_11_dialogue_111_turn_0_frag_sp-act,expressOpinion
data_11_dialogue_111_turn_0_frag_polarity,positive
data_11_dialogue_111_turn_0_frag_topic,enum
data_11_dialogue_111_turn_0_frag_mode,
data_11_dialogue_111_turn_0_frag_text,"
the 20 07 would be great
"
data_11_dialogue_112_turn_n,113
data_11_dialogue_112_turn_speaker,A
data_11_dialogue_112_turn_0_frag_n,202
data_11_dialogue_112_turn_0_frag_sp-act,confirm
data_11_dialogue_112_turn_0_frag_polarity,positive
data_11_dialogue_112_turn_0_frag_topic,time-arrival
data_11_dialogue_112_turn_0_frag_mode,
data_11_dialogue_112_turn_0_frag_text,"
arriving at 22 37
"
data_11_dialogue_112_turn_1_decl_n,203
data_11_dialogue_112_turn_1_decl_sp-act,confirm
data_11_dialogue_112_turn_1_decl_polarity,positive
data_11_dialogue_112_turn_1_decl_topic,day-departure-from
data_11_dialogue_112_turn_1_decl_mode,
data_11_dialogue_112_turn_1_decl_text,"
and that's departing from Stockport tomorrow the second "
data_11_dialogue_112_turn_1_decl_0_pause_text,
data_11_dialogue_112_turn_2_frag_n,204
data_11_dialogue_112_turn_2_frag_sp-act,confirm
data_11_dialogue_112_turn_2_frag_polarity,positive
data_11_dialogue_112_turn_2_frag_topic,day-fare
data_11_dialogue_112_turn_2_frag_mode,
data_11_dialogue_112_turn_2_frag_text,"
and then on the return on Sunday "
data_11_dialogue_112_turn_2_frag_0_pause_length,3s
data_11_dialogue_112_turn_2_frag_0_pause_text,
data_11_dialogue_112_turn_3_decl_n,205
data_11_dialogue_112_turn_3_decl_sp-act,confirm
data_11_dialogue_112_turn_3_decl_polarity,positive
data_11_dialogue_112_turn_3_decl_topic,location-enum-from
data_11_dialogue_112_turn_3_decl_mode,
data_11_dialogue_112_turn_3_decl_text,"
it's the 19 00 from Euston "
data_11_dialogue_112_turn_3_decl_0_pause_text,
data_11_dialogue_112_turn_4_decl_n,206
data_11_dialogue_112_turn_4_decl_sp-act,confirm
data_11_dialogue_112_turn_4_decl_polarity,positive
data_11_dialogue_112_turn_4_decl_topic,arrival-time
data_11_dialogue_112_turn_4_decl_mode,
data_11_dialogue_112_turn_4_decl_text,"
you arrive in Wilmslow for 21 18 "
data_11_dialogue_112_turn_4_decl_0_pause_text,
data_11_dialogue_112_turn_5_decl_n,207
data_11_dialogue_112_turn_5_decl_sp-act,confirm
data_11_dialogue_112_turn_5_decl_polarity,positive
data_11_dialogue_112_turn_5_decl_topic,time-arrival-from
data_11_dialogue_112_turn_5_decl_mode,
data_11_dialogue_112_turn_5_decl_text,"
the bus runs from Wilmslow at 21 30 to arrive in Stockport at 22 00
"
data_11_dialogue_113_turn_n,114
data_11_dialogue_113_turn_speaker,B
data_11_dialogue_113_turn_0_dm_n,208
data_11_dialogue_113_turn_0_dm_sp-act,accept
data_11_dialogue_113_turn_0_dm_polarity,positive
data_11_dialogue_113_turn_0_dm_text,"
ok
"
data_11_dialogue_114_turn_n,115
data_11_dialogue_114_turn_speaker,A
data_11_dialogue_114_turn_0_dm_n,209
data_11_dialogue_114_turn_0_dm_sp-act,init
data_11_dialogue_114_turn_0_dm_text,"
now
"
data_11_dialogue_114_turn_1_q-yn_n,210
data_11_dialogue_114_turn_1_q-yn_sp-act,reqDirect
data_11_dialogue_114_turn_1_q-yn_polarity,positive
data_11_dialogue_114_turn_1_q-yn_topic,preference-booking
data_11_dialogue_114_turn_1_q-yn_mode,closed
data_11_dialogue_114_turn_1_q-yn_text,"
do you want me to book those seats for you
"
data_11_dialogue_115_turn_n,116
data_11_dialogue_115_turn_speaker,B
data_11_dialogue_115_turn_0_frag_n,211
data_11_dialogue_115_turn_0_frag_sp-act,direct
data_11_dialogue_115_turn_0_frag_polarity,positive
data_11_dialogue_115_turn_0_frag_topic,
data_11_dialogue_115_turn_0_frag_mode,closure
data_11_dialogue_115_turn_0_frag_0_overlap_type,start
data_11_dialogue_115_turn_0_frag_0_overlap_text,
data_11_dialogue_116_turn_n,117
data_11_dialogue_116_turn_speaker,A
data_11_dialogue_116_turn_0_frag_n,212
data_11_dialogue_116_turn_0_frag_sp-act,reqDirect
data_11_dialogue_116_turn_0_frag_polarity,positive
data_11_dialogue_116_turn_0_frag_topic,seat
data_11_dialogue_116_turn_0_frag_mode,
data_11_dialogue_116_turn_0_frag_text,"
non "
data_11_dialogue_116_turn_0_frag_0_overlap_type,end
data_11_dialogue_116_turn_0_frag_0_overlap_text,
data_11_dialogue_117_turn_n,118
data_11_dialogue_117_turn_speaker,B
data_11_dialogue_117_turn_0_frag_n,213
data_11_dialogue_117_turn_0_frag_sp-act,direct
data_11_dialogue_117_turn_0_frag_polarity,positive
data_11_dialogue_117_turn_0_frag_topic,
data_11_dialogue_117_turn_0_frag_mode,directpartial
data_11_dialogue_117_turn_0_frag_text,"
please
"
data_11_dialogue_118_turn_n,119
data_11_dialogue_118_turn_speaker,A
data_11_dialogue_118_turn_0_dm_n,214
data_11_dialogue_118_turn_0_dm_sp-act,init
data_11_dialogue_118_turn_0_dm_0_pause_text,
data_11_dialogue_118_turn_1_frag_n,215
data_11_dialogue_118_turn_1_frag_sp-act,refer
data_11_dialogue_118_turn_1_frag_polarity,positive
data_11_dialogue_118_turn_1_frag_topic,
data_11_dialogue_118_turn_1_frag_mode,
data_11_dialogue_118_turn_1_frag_text,"
that going out
"
data_11_dialogue_118_turn_2_decl_n,216
data_11_dialogue_118_turn_2_decl_sp-act,inform
data_11_dialogue_118_turn_2_decl_polarity,positive
data_11_dialogue_118_turn_2_decl_topic,seat
data_11_dialogue_118_turn_2_decl_mode,exists-constrain
data_11_dialogue_118_turn_2_decl_text,"
there's only smoking
"
data_11_dialogue_118_turn_3_frag_n,217
data_11_dialogue_118_turn_3_frag_sp-act,inform
data_11_dialogue_118_turn_3_frag_polarity,positive
data_11_dialogue_118_turn_3_frag_topic,day-enum-avail
data_11_dialogue_118_turn_3_frag_mode,poss1
data_11_dialogue_118_turn_3_frag_text,"
best available that i can reserve you in "
data_11_dialogue_118_turn_3_frag_0_pause_text,
data_11_dialogue_119_turn_n,120
data_11_dialogue_119_turn_speaker,B
data_11_dialogue_119_turn_0_dm_n,218
data_11_dialogue_119_turn_0_dm_sp-act,accept
data_11_dialogue_119_turn_0_dm_polarity,positive
data_11_dialogue_119_turn_0_dm_text,"
ok
"
data_11_dialogue_119_turn_1_decl_n,219
data_11_dialogue_119_turn_1_decl_sp-act,informIntent
data_11_dialogue_119_turn_1_decl_polarity,positive
data_11_dialogue_119_turn_1_decl_topic,
data_11_dialogue_119_turn_1_decl_mode,intent
data_11_dialogue_119_turn_1_decl_text,"
i'll just chance it then
"
data_11_dialogue_120_turn_n,121
data_11_dialogue_120_turn_speaker,A
data_11_dialogue_120_turn_0_dm_n,220
data_11_dialogue_120_turn_0_dm_sp-act,init
data_11_dialogue_120_turn_0_dm_text,"
now
"
data_11_dialogue_120_turn_1_decl_n,221
data_11_dialogue_120_turn_1_decl_sp-act,inform
data_11_dialogue_120_turn_1_decl_polarity,positive
data_11_dialogue_120_turn_1_decl_topic,number-date-journey
data_11_dialogue_120_turn_1_decl_mode,
data_11_dialogue_120_turn_1_decl_text,"
the dates times and seat numbers are printed on the ticket for you
"
data_11_dialogue_121_turn_n,122
data_11_dialogue_121_turn_speaker,B
data_11_dialogue_121_turn_0_yes_n,222
data_11_dialogue_121_turn_0_yes_sp-act,ackn
data_11_dialogue_121_turn_0_yes_text,"
yep
"
data_11_dialogue_122_turn_n,123
data_11_dialogue_122_turn_speaker,A
data_11_dialogue_122_turn_0_frag_n,223
data_11_dialogue_122_turn_0_frag_sp-act,refer
data_11_dialogue_122_turn_0_frag_polarity,positive
data_11_dialogue_122_turn_0_frag_topic,journey
data_11_dialogue_122_turn_0_frag_mode,deixis
data_11_dialogue_122_turn_0_frag_text,"
with this ticket
"
data_11_dialogue_122_turn_1_decl_n,224
data_11_dialogue_122_turn_1_decl_sp-act,inform
data_11_dialogue_122_turn_1_decl_polarity,positive
data_11_dialogue_122_turn_1_decl_topic,miss
data_11_dialogue_122_turn_1_decl_mode,condition
data_11_dialogue_122_turn_1_decl_text,"
if you do miss any services that i have reserved you on "
data_11_dialogue_122_turn_1_decl_0_pause_text,
data_11_dialogue_122_turn_2_decl_n,225
data_11_dialogue_122_turn_2_decl_sp-act,inform
data_11_dialogue_122_turn_2_decl_polarity,positive
data_11_dialogue_122_turn_2_decl_topic,avail
data_11_dialogue_122_turn_2_decl_mode,poss2
data_11_dialogue_122_turn_2_decl_text,"
you are able to get the next available train "
data_11_dialogue_122_turn_2_decl_0_pause_text,
data_11_dialogue_122_turn_3_decl_n,226
data_11_dialogue_122_turn_3_decl_sp-act,inform
data_11_dialogue_122_turn_3_decl_polarity,positive
data_11_dialogue_122_turn_3_decl_topic,cancel
data_11_dialogue_122_turn_3_decl_mode,condition-constrain
data_11_dialogue_122_turn_3_decl_text,"
if you have to cancel "
data_11_dialogue_122_turn_3_decl_0_pause_text,
data_11_dialogue_122_turn_4_decl_n,227
data_11_dialogue_122_turn_4_decl_sp-act,inform
data_11_dialogue_122_turn_4_decl_polarity,positive
data_11_dialogue_122_turn_4_decl_topic,refund-fare
data_11_dialogue_122_turn_4_decl_mode,
data_11_dialogue_122_turn_4_decl_text,"
it's a full refund less 5 pounds
"
data_11_dialogue_123_turn_n,124
data_11_dialogue_123_turn_speaker,B
data_11_dialogue_123_turn_0_yes_n,228
data_11_dialogue_123_turn_0_yes_sp-act,ackn
data_11_dialogue_123_turn_0_yes_text,"
yeah
"
data_11_dialogue_123_turn_1_dm_n,229
data_11_dialogue_123_turn_1_dm_sp-act,accept
data_11_dialogue_123_turn_1_dm_polarity,positive
data_11_dialogue_123_turn_1_dm_text,"
ok
"
data_11_dialogue_124_turn_n,125
data_11_dialogue_124_turn_speaker,A
data_11_dialogue_124_turn_0_dm_n,230
data_11_dialogue_124_turn_0_dm_sp-act,init
data_11_dialogue_124_turn_0_dm_text,"
now
"
data_11_dialogue_124_turn_1_frag_n,231
data_11_dialogue_124_turn_1_frag_sp-act,reqInfo
data_11_dialogue_124_turn_1_frag_polarity,positive
data_11_dialogue_124_turn_1_frag_topic,name
data_11_dialogue_124_turn_1_frag_mode,open
data_11_dialogue_124_turn_1_frag_text,"
your surname please
"
data_11_dialogue_125_turn_n,126
data_11_dialogue_125_turn_speaker,B
data_11_dialogue_125_turn_0_frag_n,232
data_11_dialogue_125_turn_0_frag_sp-act,answ
data_11_dialogue_125_turn_0_frag_polarity,positive
data_11_dialogue_125_turn_0_frag_topic,spell-name
data_11_dialogue_125_turn_0_frag_mode,closure
data_11_dialogue_125_turn_0_frag_text,"
is {surname}o'Dowd {letter}%22 apostrophe {letter}%20 {letter}%22 {letter}%10 {letter}%20 {letter}%24 {letter}%16
"
data_11_dialogue_126_turn_n,127
data_11_dialogue_126_turn_speaker,A
data_11_dialogue_126_turn_0_dm_n,233
data_11_dialogue_126_turn_0_dm_sp-act,ackn
data_11_dialogue_126_turn_0_dm_polarity,positive
data_11_dialogue_126_turn_0_dm_0_pause_length,4s
data_11_dialogue_126_turn_0_dm_0_pause_text,
data_11_dialogue_126_turn_0_dm_1_pause_length,4s
data_11_dialogue_126_turn_0_dm_1_pause_text,
data_11_dialogue_126_turn_1_frag_n,234
data_11_dialogue_126_turn_1_frag_sp-act,reqInfo
data_11_dialogue_126_turn_1_frag_polarity,positive
data_11_dialogue_126_turn_1_frag_topic,name
data_11_dialogue_126_turn_1_frag_mode,open
data_11_dialogue_126_turn_1_frag_text,"
and your initial
"
data_11_dialogue_127_turn_n,128
data_11_dialogue_127_turn_speaker,B
data_11_dialogue_127_turn_0_frag_n,235
data_11_dialogue_127_turn_0_frag_sp-act,answ
data_11_dialogue_127_turn_0_frag_polarity,positive
data_11_dialogue_127_turn_0_frag_topic,enum-spell
data_11_dialogue_127_turn_0_frag_mode,closure
data_11_dialogue_127_turn_0_frag_text,"
is erm {letter}%12 for %alpha
"
data_11_dialogue_128_turn_n,129
data_11_dialogue_128_turn_speaker,A
data_11_dialogue_128_turn_0_frag_n,236
data_11_dialogue_128_turn_0_frag_sp-act,reqInfo
data_11_dialogue_128_turn_0_frag_polarity,positive
data_11_dialogue_128_turn_0_frag_topic,telephone-number
data_11_dialogue_128_turn_0_frag_mode,open
data_11_dialogue_128_turn_0_frag_text,"
and your contact telephone number is
"
data_11_dialogue_129_turn_n,130
data_11_dialogue_129_turn_speaker,B
data_11_dialogue_129_turn_0_q-wh_n,237
data_11_dialogue_129_turn_0_q-wh_sp-act,answ
data_11_dialogue_129_turn_0_q-wh_polarity,positive
data_11_dialogue_129_turn_0_q-wh_topic,enum
data_11_dialogue_129_turn_0_q-wh_mode,open
data_11_dialogue_129_turn_0_q-wh_text,"
erm "
data_11_dialogue_129_turn_0_q-wh_0_pause_text,
data_11_dialogue_130_turn_n,131
data_11_dialogue_130_turn_speaker,A
data_11_dialogue_130_turn_0_frag_n,238
data_11_dialogue_130_turn_0_frag_sp-act,echo
data_11_dialogue_130_turn_0_frag_polarity,positive
data_11_dialogue_130_turn_0_frag_topic,enum
data_11_dialogue_130_turn_0_frag_mode,closure
data_11_dialogue_130_turn_0_frag_text,"
0 1 4 7
"
data_11_dialogue_131_turn_n,132
data_11_dialogue_131_turn_speaker,B
data_11_dialogue_131_turn_0_frag_n,239
data_11_dialogue_131_turn_0_frag_sp-act,answElab
data_11_dialogue_131_turn_0_frag_polarity,positive
data_11_dialogue_131_turn_0_frag_topic,enum
data_11_dialogue_131_turn_0_frag_mode,
data_11_dialogue_131_turn_0_frag_text,"
8 "
data_11_dialogue_131_turn_0_frag_0_pause_text,
data_11_dialogue_132_turn_n,133
data_11_dialogue_132_turn_speaker,A
data_11_dialogue_132_turn_0_frag_n,240
data_11_dialogue_132_turn_0_frag_sp-act,echo
data_11_dialogue_132_turn_0_frag_polarity,positive
data_11_dialogue_132_turn_0_frag_topic,enum
data_11_dialogue_132_turn_0_frag_mode,
data_11_dialogue_132_turn_0_frag_text,"
8 8 4
"
data_11_dialogue_133_turn_n,134
data_11_dialogue_133_turn_speaker,B
data_11_dialogue_133_turn_0_frag_n,241
data_11_dialogue_133_turn_0_frag_sp-act,answElab
data_11_dialogue_133_turn_0_frag_polarity,positive
data_11_dialogue_133_turn_0_frag_topic,enum
data_11_dialogue_133_turn_0_frag_mode,
data_11_dialogue_133_turn_0_frag_text,"
0 9 1 8
"
data_11_dialogue_134_turn_n,135
data_11_dialogue_134_turn_speaker,A
data_11_dialogue_134_turn_0_frag_n,242
data_11_dialogue_134_turn_0_frag_sp-act,echo
data_11_dialogue_134_turn_0_frag_polarity,positive
data_11_dialogue_134_turn_0_frag_topic,enum
data_11_dialogue_134_turn_0_frag_mode,
data_11_dialogue_134_turn_0_frag_text,"
0 9 1 8
"
data_11_dialogue_135_turn_n,136
data_11_dialogue_135_turn_speaker,B
data_11_dialogue_135_turn_0_yes_n,243
data_11_dialogue_135_turn_0_yes_sp-act,ackn
data_11_dialogue_135_turn_0_yes_text,"
yeah
"
data_11_dialogue_136_turn_n,137
data_11_dialogue_136_turn_speaker,A
data_11_dialogue_136_turn_0_frag_n,244
data_11_dialogue_136_turn_0_frag_sp-act,reqInfo
data_11_dialogue_136_turn_0_frag_polarity,positive
data_11_dialogue_136_turn_0_frag_topic,creditcard-address
data_11_dialogue_136_turn_0_frag_mode,open
data_11_dialogue_136_turn_0_frag_text,"
and your postcode to where your credit card is registered to
"
data_11_dialogue_137_turn_n,138
data_11_dialogue_137_turn_speaker,B
data_11_dialogue_137_turn_0_frag_n,245
data_11_dialogue_137_turn_0_frag_sp-act,answ
data_11_dialogue_137_turn_0_frag_polarity,positive
data_11_dialogue_137_turn_0_frag_topic,enum-spell
data_11_dialogue_137_turn_0_frag_mode,closure
data_11_dialogue_137_turn_0_frag_text,"
{letter}%24 21 1 {letter}%12 {letter}%14
"
data_11_dialogue_138_turn_n,139
data_11_dialogue_138_turn_speaker,A
data_11_dialogue_138_turn_0_imp_n,246
data_11_dialogue_138_turn_0_imp_sp-act,direct
data_11_dialogue_138_turn_0_imp_polarity,positive
data_11_dialogue_138_turn_0_imp_topic,confirm-address
data_11_dialogue_138_turn_0_imp_mode,
data_11_dialogue_138_turn_0_imp_0_pause_length,2s
data_11_dialogue_138_turn_0_imp_0_pause_text,
data_11_dialogue_139_turn_n,140
data_11_dialogue_139_turn_speaker,B
data_11_dialogue_139_turn_0_frag_n,247
data_11_dialogue_139_turn_0_frag_sp-act,answ
data_11_dialogue_139_turn_0_frag_polarity,positive
data_11_dialogue_139_turn_0_frag_topic,enum
data_11_dialogue_139_turn_0_frag_mode,
data_11_dialogue_139_turn_0_frag_text,"
163 %street Road
"
data_11_dialogue_140_turn_n,141
data_11_dialogue_140_turn_speaker,A
data_11_dialogue_140_turn_0_q-wh_n,248
data_11_dialogue_140_turn_0_q-wh_sp-act,reqInfo
data_11_dialogue_140_turn_0_q-wh_polarity,positive
data_11_dialogue_140_turn_0_q-wh_topic,creditcard
data_11_dialogue_140_turn_0_q-wh_mode,open
data_11_dialogue_140_turn_0_q-wh_0_pause_length,16s
data_11_dialogue_140_turn_0_q-wh_0_pause_text,
data_11_dialogue_141_turn_n,142
data_11_dialogue_141_turn_speaker,B
data_11_dialogue_141_turn_0_frag_n,249
data_11_dialogue_141_turn_0_frag_sp-act,answ
data_11_dialogue_141_turn_0_frag_polarity,positive
data_11_dialogue_141_turn_0_frag_topic,creditcard
data_11_dialogue_141_turn_0_frag_mode,partial-closure
data_11_dialogue_141_turn_0_frag_0_pause_text,
data_11_dialogue_142_turn_n,143
data_11_dialogue_142_turn_speaker,A
data_11_dialogue_142_turn_0_decl_n,250
data_11_dialogue_142_turn_0_decl_sp-act,reqInfo
data_11_dialogue_142_turn_0_decl_polarity,positive
data_11_dialogue_142_turn_0_decl_topic,number-creditcard
data_11_dialogue_142_turn_0_decl_mode,
data_11_dialogue_142_turn_0_decl_text,"
and the Visa number
"
data_11_dialogue_143_turn_n,144
data_11_dialogue_143_turn_speaker,B
