Call_ID,Speaker,Conversation,Start,End,ConversationLower,ConversationLowerJoin,ConversationLowerJoinContracts,ConversationLowerJoinContractsNums,ConversationLowerJoinContractsNumsNoPunct,ConversationLowerJoinContractsNumsNoPunctTokens,ConversationLowerJoinContractsNumsNoPunctTokensSpell,ConversationLowerJoinContractsNumsNoPunctTokensSpellStem,ConversationLowerJoinContractsNumsNoPunctTokensSpellLemma,ConversationLowerJoinContractsNumsNoPunctTokensSpellNoStop,ConversationLowerJoinContractsNumsNoPunctTokensSpellLemmaNoStop
98b01fa0-2e88-11e9-9291-4154e7eb25f4,2,You just then go into the signing or log in the area and then choose load and go from the drop down option.,198,203,you just then go into the signing or log in the area and then choose load and go from the drop down option.,you just then go into the signing or log in the area and then choose load and go from the drop down option.,you just then go into the signing or log in the area and then choose load and go from the drop down option.,you just then go into the signing or log in the area and then choose load and go from the drop down #,you just then go into the signing or log in the area and then choose load and go from the drop down,"['you', 'just', 'then', 'go', 'into', 'the', 'signing', 'or', 'log', 'in', 'the', 'area', 'and', 'then', 'choose', 'load', 'and', 'go', 'from', 'the', 'drop', 'down']","['you', 'just', 'then', 'go', 'into', 'the', 'signing', 'or', 'log', 'in', 'the', 'area', 'and', 'then', 'choose', 'load', 'and', 'go', 'from', 'the', 'drop', 'down']","['you', 'just', 'then', 'go', 'into', 'the', 'sign', 'or', 'log', 'in', 'the', 'area', 'and', 'then', 'choos', 'load', 'and', 'go', 'from', 'the', 'drop', 'down']","['you', 'just', 'then', 'go', 'into', 'the', 'sign', 'or', 'log', 'in', 'the', 'area', 'and', 'then', 'choose', 'load', 'and', 'go', 'from', 'the', 'drop', 'down']","['go', 'signing', 'log', 'area', 'choose', 'load', 'go', 'drop']","['go', 'sign', 'log', 'area', 'choose', 'load', 'go', 'drop']"
98b01fa0-2e88-11e9-9291-4154e7eb25f4,2,After that you'll be able to manage your current services online.,209,211,after that you'll be able to manage your current services online.,after that you'll be able to manage your current services online.,after that you will be able to manage your current services online.,after that you will be able to manage your current services #,after that you will be able to manage your current services,"['after', 'that', 'you', 'will', 'be', 'able', 'to', 'manage', 'your', 'current', 'services']","['after', 'that', 'you', 'will', 'be', 'able', 'to', 'manage', 'your', 'current', 'services']","['after', 'that', 'you', 'will', 'be', 'abl', 'to', 'manag', 'your', 'current', 'servic']","['after', 'that', 'you', 'will', 'be', 'able', 'to', 'manage', 'your', 'current', 'service']","['able', 'manage', 'current', 'services']","['able', 'manage', 'current', 'service']"
98b01fa0-2e88-11e9-9291-4154e7eb25f4,1,And I will be locked out any way.,212,217,and i will be locked out any way.,and i will be locked out any way.,and i will be locked out any way.,and i will be locked out any #,and i will be locked out any,"['and', 'i', 'will', 'be', 'locked', 'out', 'any']","['and', 'i', 'will', 'be', 'locked', 'out', 'any']","['and', 'i', 'will', 'be', 'lock', 'out', 'ani']","['and', 'i', 'will', 'be', 'lock', 'out', 'any']",['locked'],['lock']
98b01fa0-2e88-11e9-9291-4154e7eb25f4,2,"ummm, No your account should is in working order.",218,223,"ummm, no your account should is in working order.","ummm, no your account should is in working order.","ummm, no your account should is in working order.","ummm, no your account should is in working #",ummm no your account should is in working,"['ummm', 'no', 'your', 'account', 'should', 'is', 'in', 'working']","['mmm', 'no', 'your', 'account', 'should', 'is', 'in', 'working']","['mmm', 'no', 'your', 'account', 'should', 'is', 'in', 'work']","['mmm', 'no', 'your', 'account', 'should', 'be', 'in', 'work']","['mmm', 'account', 'working']","['mmm', 'account', 'work']"
98b01fa0-2e88-11e9-9291-4154e7eb25f4,2,It's just that the site has been migrated since June.,224,228,it's just that the site has been migrated since june.,it's just that the site has been migrated since june.,it is just that the site has been migrated since june.,it is just that the site has been migrated since #,it is just that the site has been migrated since,"['it', 'is', 'just', 'that', 'the', 'site', 'has', 'been', 'migrated', 'since']","['it', 'is', 'just', 'that', 'the', 'site', 'has', 'been', 'migrated', 'since']","['it', 'is', 'just', 'that', 'the', 'site', 'ha', 'been', 'migrat', 'sinc']","['it', 'be', 'just', 'that', 'the', 'site', 'have', 'be', 'migrate', 'since']","['site', 'migrated', 'since']","['site', 'migrate', 'since']"
98b01fa0-2e88-11e9-9291-4154e7eb25f4,2,Is there anything else I can assist you with,234,238,is there anything else i can assist you with,is there anything else i can assist you with,is there anything else i can assist you with,is there anything else i can assist you with,is there anything else i can assist you with,"['is', 'there', 'anything', 'else', 'i', 'can', 'assist', 'you', 'with']","['is', 'there', 'anything', 'else', 'i', 'can', 'assist', 'you', 'with']","['is', 'there', 'anyth', 'els', 'i', 'can', 'assist', 'you', 'with']","['be', 'there', 'anything', 'else', 'i', 'can', 'assist', 'you', 'with']","['anything', 'else', 'assist']","['anything', 'else', 'assist']"
98b01fa0-2e88-11e9-9291-4154e7eb25f4,1,Thank you.,243,244,thank you.,thank you.,thank you.,thank #,thank,['thank'],['thank'],['thank'],['thank'],['thank'],['thank']
98b01fa0-2e88-11e9-9291-4154e7eb25f4,2,And thank you for calling australia post load and go support and I hope you have a great day.,245,250,and thank you for calling australia post load and go support and i hope you have a great day.,and thank you for calling australia post load and go support and i hope you have a great day.,and thank you for calling australia post load and go support and i hope you have a great day.,and thank you for calling australia post load and go support and i hope you have a great #,and thank you for calling australia post load and go support and i hope you have a great,"['and', 'thank', 'you', 'for', 'calling', 'australia', 'post', 'load', 'and', 'go', 'support', 'and', 'i', 'hope', 'you', 'have', 'a', 'great']","['and', 'thank', 'you', 'for', 'calling', 'australia', 'post', 'load', 'and', 'go', 'support', 'and', 'i', 'hope', 'you', 'have', 'a', 'great']","['and', 'thank', 'you', 'for', 'call', 'australia', 'post', 'load', 'and', 'go', 'support', 'and', 'i', 'hope', 'you', 'have', 'a', 'great']","['and', 'thank', 'you', 'for', 'call', 'australia', 'post', 'load', 'and', 'go', 'support', 'and', 'i', 'hope', 'you', 'have', 'a', 'great']","['thank', 'calling', 'australia', 'post', 'load', 'go', 'support', 'hope', 'great']","['thank', 'call', 'australia', 'post', 'load', 'go', 'support', 'hope', 'great']"
98b01fa0-2e88-11e9-9291-4154e7eb25f4,1,You too thanks.,251,255,you too thanks.,you too thanks.,you too thanks.,you too #,you too,"['you', 'too']","['you', 'too']","['you', 'too']","['you', 'too']",[],[]
98b01fa0-2e88-11e9-9291-4154e7eb25f4,2,You're welcome.,256,258,you're welcome.,you're welcome.,you are welcome.,you are #,you are,"['you', 'are']","['you', 'are']","['you', 'are']","['you', 'be']",[],[]
98b01fa0-2e88-11e9-9291-4154e7eb25f4,2,Bye,259,264,bye,bye,bye,bye,bye,['bye'],['bye'],['bye'],['bye'],['bye'],['bye']
98b4b380-2e88-11e9-9291-4154e7eb25f4,1,Welcome to australia post load and go support.,1,4,welcome to australia post load and go support.,welcome to australia post load and go support.,welcome to australia post load and go support.,welcome to australia post load and go #,welcome to australia post load and go,"['welcome', 'to', 'australia', 'post', 'load', 'and', 'go']","['welcome', 'to', 'australia', 'post', 'load', 'and', 'go']","['welcom', 'to', 'australia', 'post', 'load', 'and', 'go']","['welcome', 'to', 'australia', 'post', 'load', 'and', 'go']","['welcome', 'australia', 'post', 'load', 'go']","['welcome', 'australia', 'post', 'load', 'go']"
98b4b380-2e88-11e9-9291-4154e7eb25f4,1,My name is Archie may have your card ID number please,5,10,my name is archie may have your card id number please,my name is archie may have your card id number please,my name is archie may have your card id number please,my name is archie # have your card id number please,my name is archie  have your card id number please,"['my', 'name', 'is', 'archie', 'have', 'your', 'card', 'id', 'number', 'please']","['my', 'name', 'is', 'archie', 'have', 'your', 'card', 'id', 'number', 'please']","['my', 'name', 'is', 'archi', 'have', 'your', 'card', 'id', 'number', 'pleas']","['my', 'name', 'be', 'archie', 'have', 'your', 'card', 'id', 'number', 'please']","['name', 'archie', 'card', 'id', 'number', 'please']","['name', 'archie', 'card', 'id', 'number', 'please']"
98b4b380-2e88-11e9-9291-4154e7eb25f4,1,Thank you so much let me go ahead and pull up the account.,25,28,thank you so much let me go ahead and pull up the account.,thank you so much let me go ahead and pull up the account.,thank you so much let me go ahead and pull up the account.,thank you so much let me go ahead and pull up the #,thank you so much let me go ahead and pull up the,"['thank', 'you', 'so', 'much', 'let', 'me', 'go', 'ahead', 'and', 'pull', 'up', 'the']","['thank', 'you', 'so', 'much', 'let', 'me', 'go', 'ahead', 'and', 'pull', 'up', 'the']","['thank', 'you', 'so', 'much', 'let', 'me', 'go', 'ahead', 'and', 'pull', 'up', 'the']","['thank', 'you', 'so', 'much', 'let', 'me', 'go', 'ahead', 'and', 'pull', 'up', 'the']","['thank', 'much', 'let', 'go', 'ahead', 'pull']","['thank', 'much', 'let', 'go', 'ahead', 'pull']"
98b4b380-2e88-11e9-9291-4154e7eb25f4,1,One moment please.,29,32,one moment please.,one moment please.,one moment please.,# moment #,moment,['moment'],['moment'],['moment'],['moment'],['moment'],['moment']
98b4b380-2e88-11e9-9291-4154e7eb25f4,1,Can have the access code please it's the six digit number,33,37,can have the access code please it's the six digit number,can have the access code please it's the six digit number,can have the access code please it is the six digit number,can have the access code please it is the # digit number,can have the access code please it is the  digit number,"['can', 'have', 'the', 'access', 'code', 'please', 'it', 'is', 'the', 'digit', 'number']","['can', 'have', 'the', 'access', 'code', 'please', 'it', 'is', 'the', 'digit', 'number']","['can', 'have', 'the', 'access', 'code', 'pleas', 'it', 'is', 'the', 'digit', 'number']","['can', 'have', 'the', 'access', 'code', 'please', 'it', 'be', 'the', 'digit', 'number']","['access', 'code', 'please', 'digit', 'number']","['access', 'code', 'please', 'digit', 'number']"
98b4b380-2e88-11e9-9291-4154e7eb25f4,2,On the card.,38,41,on the card.,on the card.,on the card.,on the #,on the,"['on', 'the']","['on', 'the']","['on', 'the']","['on', 'the']",[],[]
98b4b380-2e88-11e9-9291-4154e7eb25f4,1,its on  the card its the six digit number you know nominate when you purchased the card.,42,46,its on  the card its the six digit number you know nominate when you purchased the card.,its on  the card its the six digit number you know nominate when you purchased the card.,its on  the card its the six digit number you know nominate when you purchased the card.,its on  the card its the # digit number you know nominate when you purchased the #,its on  the card its the  digit number you know nominate when you purchased the,"['its', 'on', 'the', 'card', 'its', 'the', 'digit', 'number', 'you', 'know', 'nominate', 'when', 'you', 'purchased', 'the']","['its', 'on', 'the', 'card', 'its', 'the', 'digit', 'number', 'you', 'know', 'nominate', 'when', 'you', 'purchased', 'the']","['it', 'on', 'the', 'card', 'it', 'the', 'digit', 'number', 'you', 'know', 'nomin', 'when', 'you', 'purchas', 'the']","['its', 'on', 'the', 'card', 'its', 'the', 'digit', 'number', 'you', 'know', 'nominate', 'when', 'you', 'purchase', 'the']","['card', 'digit', 'number', 'know', 'nominate', 'purchased']","['card', 'digit', 'number', 'know', 'nominate', 'purchase']"
98b4b380-2e88-11e9-9291-4154e7eb25f4,1,Four I'm sorry it's the correct numbers it's not that.,53,55,four i'm sorry it's the correct numbers it's not that.,four i'm sorry it's the correct numbers it's not that.,four i am sorry it is the correct numbers it is not that.,# i am sorry it is the correct numbers it is not #,i am sorry it is the correct numbers it is not,"['i', 'am', 'sorry', 'it', 'is', 'the', 'correct', 'numbers', 'it', 'is', 'not']","['i', 'am', 'sorry', 'it', 'is', 'the', 'correct', 'numbers', 'it', 'is', 'not']","['i', 'am', 'sorri', 'it', 'is', 'the', 'correct', 'number', 'it', 'is', 'not']","['i', 'be', 'sorry', 'it', 'be', 'the', 'correct', 'number', 'it', 'be', 'not']","['sorry', 'correct', 'numbers']","['sorry', 'correct', 'number']"
98b4b380-2e88-11e9-9291-4154e7eb25f4,1, it's a different format.,56,61, it's a different format., it's a different format., it is a different format., it is a different #,it is a different,"['it', 'is', 'a', 'different']","['it', 'is', 'a', 'different']","['it', 'is', 'a', 'differ']","['it', 'be', 'a', 'different']",['different'],['different']
98b4b380-2e88-11e9-9291-4154e7eb25f4,1,I'm sorry can I just have your first and last name please,68,71,i'm sorry can i just have your first and last name please,i'm sorry can i just have your first and last name please,i am sorry can i just have your first and last name please,i am sorry can i just have your first and last name please,i am sorry can i just have your first and last name please,"['i', 'am', 'sorry', 'can', 'i', 'just', 'have', 'your', 'first', 'and', 'last', 'name', 'please']","['i', 'am', 'sorry', 'can', 'i', 'just', 'have', 'your', 'first', 'and', 'last', 'name', 'please']","['i', 'am', 'sorri', 'can', 'i', 'just', 'have', 'your', 'first', 'and', 'last', 'name', 'pleas']","['i', 'be', 'sorry', 'can', 'i', 'just', 'have', 'your', 'first', 'and', 'last', 'name', 'please']","['sorry', 'first', 'last', 'name', 'please']","['sorry', 'first', 'last', 'name', 'please']"
98b4b380-2e88-11e9-9291-4154e7eb25f4,2,Andrew Oliver.,72,74,andrew oliver.,andrew oliver.,andrew oliver.,andrew #,andrew,['andrew'],['andrew'],['andrew'],['andrew'],['andrew'],['andrew']
98b4b380-2e88-11e9-9291-4154e7eb25f4,1,Thank you and your date of birth.,75,76,thank you and your date of birth.,thank you and your date of birth.,thank you and your date of birth.,thank you and your date of #,thank you and your date of,"['thank', 'you', 'and', 'your', 'date', 'of']","['thank', 'you', 'and', 'your', 'date', 'of']","['thank', 'you', 'and', 'your', 'date', 'of']","['thank', 'you', 'and', 'your', 'date', 'of']","['thank', 'date']","['thank', 'date']"
98b4b380-2e88-11e9-9291-4154e7eb25f4,1,And your email address please.,86,88,and your email address please.,and your email address please.,and your email address please.,and your email address #,and your email address,"['and', 'your', 'email', 'address']","['and', 'your', 'email', 'address']","['and', 'your', 'email', 'address']","['and', 'your', 'email', 'address']","['email', 'address']","['email', 'address']"
98b4b380-2e88-11e9-9291-4154e7eb25f4,2,is it andrew.ezabethgraham.com one or,89,94,is it andrew.ezabethgraham.com one or,is it andrew.ezabethgraham.com one or,is it andrew.ezabethgraham.com one or,is it ## # or,is it   or,"['is', 'it', 'or']","['is', 'it', 'or']","['is', 'it', 'or']","['be', 'it', 'or']",[],[]
98b4b380-2e88-11e9-9291-4154e7eb25f4,1,It's vicos.com.,95,98,it's vicos.com.,it's vicos.com.,it is vicos.com.,it is ##,it is,"['it', 'is']","['it', 'is']","['it', 'is']","['it', 'be']",[],[]
